work,n,ok,pattern,quantities,cost,alternatives,unknown_nuclei,flags,nuclei,text
Theogony,67,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.0,1,0,lexicon_overridden,α:L:lexicon α:S:lexicon α:S:lexicon ω:L:nature+position ει:L:nature ου:L:nature ι:S:lexicon ε:S:nature η:L:nature α:S:lexicon ο:S:nature ο:L:position α:S:lexicon ι:S:lexicon ει:L:nature αι:L:line_final,"ἀθανάτων κλείουσιν, ἐπήρατον ὄσσαν ἱεῖσαι."
Theogony,68,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,αι:L:nature ο:S:nature ι:S:lexicon α:L:lexicon ο:S:nature ο:S:nature υ:L:position ο:S:nature α:S:lexicon α:L:position ο:S:nature ε:S:nature αι:L:nature ο:S:nature ι:S:lexicon α:L:lexicon η:L:line_final,"αἳ τότ’ ἴσαν πρὸς Ὄλυμπον ἀγαλλόμεναι ὀπὶ καλῇ,"
Theogony,69,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,α:L:position ο:S:nature ι:S:lexicon η:L:nature ο:L:position η:L:nature ε:S:nature ι:S:lexicon ι:L:lexicon α:S:lexicon ε:S:nature αι:L:nature α:S:lexicon ε:S:nature αι:L:nature α:L:lexicon,ἀμβροσίῃ μολπῇ· περὶ δ’ ἴαχε γαῖα μέλαινα
Theogony,70,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,υ:L:position ευ:L:nature αι:L:nature ε:S:nature α:S:lexicon ο:L:position ε:S:nature ο:S:nature ω:L:nature υ:S:lexicon ο:S:nature ου:L:nature ο:S:nature ο:S:nature ω:L:nature ει:L:line_final,"ὑμνεύσαις, ἐρατὸς δὲ ποδῶν ὕπο δοῦπος ὀρώρει"
Theogony,71,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,0,correption,ι:L:lexicon ο:S:nature ε:S:nature ω:L:nature+position α:S:lexicon ε:S:nature ει:L:nature ο:S:nature ο:S:nature ου:L:nature α:S:lexicon ω:S:nature ε:L:position α:S:lexicon ι:S:lexicon ευ:L:nature ει:L:line_final,"νισσομένων πατέρ’ εἰς ὅν· ὃ δ’ οὐρανῷ ἐμβασιλεύει,"
Theogony,72,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,0,,αυ:L:nature ο:S:nature ε:S:nature ω:L:nature+position ο:L:position η:L:nature η:L:nature αι:L:nature α:S:lexicon ο:S:nature ε:L:position α:S:lexicon ε:S:nature αυ:L:nature ο:L:line_final,"αὐτὸς ἔχων βροντὴν ἠδ’ αἰθαλόεντα κεραυνόν,"
Theogony,73,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,α:L:position ει:L:nature ι:L:lexicon η:L:nature α:L:lexicon α:S:lexicon ε:S:nature α:L:lexicon ο:S:nature ο:S:nature ευ:L:nature ε:S:nature ε:S:nature α:L:position α:L:lexicon,κάρτει νικήσας πατέρα Κρόνον· εὖ δὲ ἕκαστα
Theogony,74,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,1,correption,α:L:lexicon α:S:lexicon α:S:lexicon οι:L:nature+position ι:S:unknown ε:S:nature α:L:position ε:S:nature ο:S:nature ω:L:nature+position αι:S:nature ε:S:nature ε:L:position α:S:lexicon ε:S:nature ι:L:lexicon α:L:line_final,ἀθανάτοις διέταξεν ὁμῶς καὶ ἐπέφραδε τιμάς.
Theogony,75,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,0,correption,αυ:L:nature α:S:lexicon α:S:lexicon ου:L:nature αι:S:nature α:S:lexicon ει:L:nature ο:S:nature ο:S:nature υ:L:position ι:S:lexicon α:S:lexicon ω:L:nature α:S:lexicon ε:S:nature ου:L:nature αι:L:line_final,"ταῦτ’ ἄρα Μοῦσαι ἄειδον, Ὀλύμπια δώματ’ ἔχουσαι,"
Theogony,76,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ε:L:position ε:S:nature α:S:lexicon υ:L:lexicon α:S:lexicon ε:S:nature ε:L:position ε:S:nature α:S:lexicon ου:L:nature ι:S:lexicon ο:S:nature ε:L:position ε:S:nature α:S:lexicon υι:L:nature αι:L:line_final,"ἐννέα θυγατέρες μεγάλου Διὸς ἐκγεγαυῖαι,"
Theogony,77,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,ει:L:nature ω:L:nature ευ:L:nature ε:L:position η:L:nature ε:S:nature α:S:lexicon ει:L:nature α:S:lexicon ε:S:nature ε:L:position ο:S:nature ε:S:nature η:L:nature ε:L:line_final,Κλειώ τ’ Εὐτέρπη τε Θάλειά τε Μελπομένη τε
Theogony,78,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,ε:L:position ι:S:unknown ο:S:nature η:L:nature ε:S:nature α:S:unknown ω:L:nature ε:S:nature ο:S:nature υ:L:position ι:S:lexicon α:S:lexicon ου:L:nature α:S:unknown ι:S:lexicon η:L:nature ε:L:line_final,Τερψιχόρη τ’ Ἐρατώ τε Πολύμνιά τ’ Οὐρανίη τε
Theogony,79,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,3.5,1,1,synizesis;correption;synizesis,α:L:position ι:S:unknown ο:S:nature η:L:nature η:L:nature ε:L:position ο:S:nature ε:S:nature ε:L:position α:S:lexicon η:S:nature ε:L:position ι:S:lexicon α:S:lexicon α:L:lexicon εω:L:synizesis,Καλλιόπη θ’· ἣ δὲ προφερεστάτη ἐστὶν ἁπασέων.
Theogony,80,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,0,,η:L:nature α:L:lexicon αι:L:nature α:S:lexicon ι:S:lexicon ευ:L:nature ι:S:lexicon α:S:lexicon αι:L:nature οι:L:nature οι:L:nature ι:S:lexicon ο:S:nature η:L:nature ει:L:line_final,ἣ γὰρ καὶ βασιλεῦσιν ἅμ’ αἰδοίοισιν ὀπηδεῖ.
Theogony,81,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,0,,ο:L:position ι:S:lexicon α:S:lexicon ι:L:lexicon η:L:nature ω:L:nature ι:S:lexicon ι:S:lexicon ο:L:position ου:L:nature αι:L:nature ε:S:nature α:S:lexicon οι:L:nature ο:L:line_final,ὅν τινα τιμήσωσι Διὸς κοῦραι μεγάλοιο
Theogony,82,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,2.0,1,0,lexicon_overridden,ει:L:nature ο:S:nature ε:S:nature ο:L:position ε:S:nature ι:S:lexicon ω:L:nature ι:S:lexicon ι:S:lexicon ο:L:position ε:S:nature ε:S:nature ω:L:nature+position α:S:lexicon ι:S:lexicon η:L:nature ω:L:line_final,"γεινόμενόν τε ἴδωσι διοτρεφέων βασιλήων,"
Theogony,83,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,0,,ω:L:nature ε:S:nature ε:S:nature ι:L:lexicon ω:L:nature+position η:L:nature+position υ:S:lexicon ε:S:nature η:L:nature+position ει:L:nature ου:L:nature ι:S:lexicon ε:S:nature ε:L:position η:L:line_final,"τῷ μὲν ἐπὶ γλώσσῃ γλυκερὴν χείουσιν ἐέρσην,"
Theogony,84,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,0,,ου:L:nature ε:S:nature ε:S:nature ε:L:position ο:S:nature α:S:lexicon ο:L:position ει:L:nature ει:L:nature ι:S:lexicon α:S:lexicon οι:L:nature ε:S:nature ε:S:nature α:L:lexicon οι:L:line_final,τοῦ δ’ ἔπε’ ἐκ στόματος ῥεῖ μείλιχα· οἱ δέ τε λαοὶ
Theogony,85,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,α:L:lexicon ε:S:nature ε:S:nature αυ:L:nature ο:S:nature ο:S:nature ω:L:nature ι:S:lexicon ι:S:lexicon α:L:position ι:L:lexicon ο:L:position α:S:lexicon ε:S:nature ι:L:lexicon α:L:lexicon,πάντες ἐς αὐτὸν ὁρῶσι διακρίνοντα θέμιστας
Theogony,86,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,ι:L:lexicon ει:L:nature η:L:nature ι:S:lexicon ι:S:lexicon η:L:nature ι:S:lexicon ο:S:nature α:L:position α:S:lexicon ε:S:nature ω:L:nature α:S:lexicon ο:S:nature ευ:L:nature ω:L:line_final,ἰθείῃσι δίκῃσιν· ὃ δ’ ἀσφαλέως ἀγορεύων
Theogony,87,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,αι:L:nature+position α:S:lexicon ε:S:nature αι:L:nature ε:S:nature α:S:lexicon ει:L:nature ο:S:nature ε:S:nature ι:L:position α:S:lexicon ε:S:nature ω:L:nature+position α:S:lexicon ε:S:nature αυ:L:nature ε:L:line_final,αἶψά κε καὶ μέγα νεῖκος ἐπισταμένως κατέπαυσεν·
Theogony,88,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ου:L:nature ε:S:nature α:S:lexicon α:L:lexicon α:S:lexicon ι:S:lexicon η:L:nature ε:S:nature ε:S:nature ε:L:position ο:S:nature ε:S:nature ου:L:nature ε:S:nature α:S:lexicon α:L:lexicon οι:L:line_final,"τοὔνεκα γὰρ βασιλῆες ἐχέφρονες, οὕνεκα λαοῖς"
Theogony,89,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,α:L:lexicon ο:S:nature ε:S:nature οι:L:nature α:S:unknown ο:S:nature η:L:nature ι:S:lexicon ε:S:nature α:L:position ο:S:nature α:S:lexicon ε:L:position α:S:lexicon ε:S:nature ευ:L:nature ι:L:lexicon,βλαπτομένοις ἀγορῆφι μετάτροπα ἔργα τελεῦσι
Theogony,90,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,η:L:nature ι:S:lexicon ι:S:lexicon ω:L:nature+position α:S:lexicon α:S:lexicon οι:L:nature ι:S:lexicon α:S:lexicon αι:L:nature α:S:lexicon ε:S:nature οι:L:nature ε:S:nature ε:S:nature ε:L:position ι:L:lexicon,"ῥηιδίως, μαλακοῖσι παραιφάμενοι ἐπέεσσιν."
Theogony,91,True,LSSLSSLSSLLLLLL,LSSLSSLSSLLLLLL,3.5,1,0,metrical_lengthening,ε:L:position ο:S:nature ε:S:nature ο:L:position α:S:lexicon α:S:lexicon ω:L:nature α:S:lexicon ε:S:nature ο:L:nature ω:L:nature ι:L:lexicon α:L:lexicon ο:L:position αι:L:line_final,ἐρχόμενον δ’ ἀν’ ἀγῶνα θεὸν ὣς ἱλάσκονται
Theogony,92,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,0,correption,αι:L:nature οι:L:nature ει:L:nature ι:S:lexicon ι:S:lexicon η:L:nature ε:S:nature α:S:lexicon ε:L:position ε:S:nature ει:S:nature α:L:lexicon ο:S:nature ε:S:nature οι:L:nature ι:L:lexicon,"αἰδοῖ μειλιχίῃ, μετὰ δὲ πρέπει ἀγρομένοισιν·"
Theogony,93,True,LLLLLSSLSSLLLL,LLLLLSSLSSLLLL,1.5,1,1,,οι:L:nature η:L:nature ου:L:nature α:L:lexicon ω:L:nature ι:S:unknown ε:S:nature η:L:nature ο:S:nature ι:S:lexicon α:L:position ω:L:nature οι:L:nature ι:L:lexicon,τοίη Μουσάων ἱερὴ δόσις ἀνθρώποισιν.
Theogony,94,True,LLLLLSSLSSLLLL,LLLLLSSLSSLLLL,6.5,1,0,synizesis;correption;lexicon_overridden;synizesis,ε:L:position α:L:lexicon οι:L:nature ου:L:nature εω:L:synizesis αι:S:nature ε:S:nature η:L:nature ο:S:nature ου:S:nature α:L:lexicon ο:L:position ω:L:nature ο:L:line_final,ἐκ γάρ τοι Μουσέων καὶ ἑκηβόλου Ἀπόλλωνος
Theogony,95,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,2,correption,α:L:lexicon ε:S:nature α:S:lexicon οι:L:nature οι:S:nature ε:S:nature α:L:lexicon ι:S:lexicon ε:S:nature ι:L:lexicon ο:S:nature α:S:lexicon αι:L:nature ι:S:unknown α:S:unknown ι:L:position αι:L:line_final,"ἄνδρες ἀοιδοὶ ἔασιν ἐπὶ χθόνα καὶ κιθαρισταί,"
Theogony,96,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ε:L:position ε:S:nature ι:S:lexicon ο:L:position α:S:lexicon ι:S:lexicon η:L:nature ε:S:nature ο:S:nature ο:L:position ι:S:lexicon ο:S:nature ο:L:position ι:S:lexicon α:S:lexicon ου:L:nature αι:L:line_final,"ἐκ δὲ Διὸς βασιλῆες· ὃ δ’ ὄλβιος, ὅν τινα Μοῦσαι"
Theogony,97,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,2.0,1,0,correption;lexicon_overridden,ι:L:lexicon ω:L:nature+position αι:L:nature+position υ:S:lexicon ε:S:nature η:L:nature οι:S:nature α:S:lexicon ο:L:position ο:S:nature α:S:lexicon ο:L:position ε:S:nature ει:S:nature αυ:L:nature η:L:line_final,φίλωνται· γλυκερή οἱ ἀπὸ στόματος ῥέει αὐδή.
Theogony,98,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,ει:L:nature α:L:lexicon ι:L:lexicon αι:L:nature ε:L:position ο:S:nature ε:S:nature ω:L:nature+position ε:S:nature ο:S:nature η:L:nature ε:S:nature ι:S:lexicon υ:L:lexicon ω:L:line_final,εἰ γάρ τις καὶ πένθος ἔχων νεοκηδέι θυμῷ
Theogony,99,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,α:L:position η:L:nature αι:L:nature+position α:S:lexicon ι:S:lexicon η:L:nature α:S:lexicon α:S:lexicon η:L:nature ε:S:nature ο:S:nature αυ:L:nature α:S:lexicon α:S:lexicon οι:L:nature ο:L:line_final,"ἄζηται κραδίην ἀκαχήμενος, αὐτὰρ ἀοιδὸς"
Theogony,100,True,LLLSSLSSLSSLLLL,LLLSSLSSLSSLLLL,1.5,1,0,,ου:L:nature α:L:lexicon ω:L:nature+position ε:S:nature α:S:lexicon ω:L:nature+position ε:S:nature ε:S:nature α:L:lexicon ο:S:nature ε:S:nature ω:L:nature α:L:position ω:L:nature ω:L:line_final,Μουσάων θεράπων κλέεα προτέρων ἀνθρώπων
Theogony,101,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,0,correption,υ:L:position η:L:nature η:L:nature α:S:lexicon α:S:lexicon α:L:lexicon ε:S:nature ε:S:nature ου:L:nature οι:S:nature ο:S:nature υ:L:position ο:S:nature ε:S:nature ου:L:nature ι:L:lexicon,"ὑμνήσῃ μάκαράς τε θεούς, οἳ Ὄλυμπον ἔχουσιν,"
Theogony,102,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,4.5,1,1,synizesis;correption;synizesis,αι:L:nature+position ο:S:nature ε:S:nature υ:L:position ο:S:nature υ:S:unknown εω:L:synizesis ε:S:nature ι:S:lexicon η:L:nature ε:S:nature αι:S:nature ου:L:nature ε:S:nature ι:S:lexicon η:L:nature εω:L:synizesis,αἶψ’ ὅ γε δυσφροσυνέων ἐπιλήθεται οὐδέ τι κηδέων
Theogony,103,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,ε:L:position η:L:nature αι:L:nature α:S:lexicon ε:S:nature ω:L:nature+position ε:S:nature α:S:lexicon ε:L:position α:S:lexicon ε:S:nature ω:L:nature α:S:lexicon ε:S:nature α:L:lexicon ω:L:line_final,μέμνηται· ταχέως δὲ παρέτραπε δῶρα θεάων.
Theogony,104,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,αι:L:nature ε:S:nature ε:S:nature ε:L:position α:S:lexicon ι:S:lexicon ο:L:position ο:S:nature ε:S:nature ι:L:lexicon ε:S:nature ο:S:nature ε:L:position α:S:lexicon α:S:lexicon οι:L:nature η:L:line_final,"χαίρετε, τέκνα Διός, δότε δ’ ἱμερόεσσαν ἀοιδήν."
Theogony,105,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,0,lexicon_overridden,ει:L:nature ε:S:nature ε:S:nature α:L:lexicon α:S:lexicon α:S:lexicon ω:L:nature ι:S:lexicon ε:S:nature ο:L:position ε:S:nature ο:S:nature αι:L:nature ε:S:nature ε:S:nature ο:L:position ω:L:line_final,"κλείετε δ’ ἀθανάτων ἱερὸν γένος αἰὲν ἐόντων,"
Theogony,106,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,1.0,1,0,correption,οι:L:nature η:L:nature+position ε:L:position ε:S:nature ε:S:nature ο:L:position ο:S:nature αι:S:nature ου:L:nature α:S:lexicon ου:S:nature α:L:position ε:S:nature ο:S:nature ε:L:position ο:L:line_final,"οἳ Γῆς τ’ ἐξεγένοντο καὶ Οὐρανοῦ ἀστερόεντος,"
Theogony,107,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,0.0,1,1,,υ:L:position ο:L:position ε:L:position ο:S:nature ε:S:nature η:L:nature ου:L:nature+position α:L:position υ:S:unknown ο:S:nature ε:L:position ε:S:nature ε:S:nature ο:L:position ο:L:line_final,"Νυκτός τε δνοφερῆς, οὕς θ’ ἁλμυρὸς ἔτρεφε Πόντος."
Theogony,108,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,1.0,1,0,lexicon_overridden,ει:L:nature α:S:lexicon ε:S:nature ω:L:nature+position α:L:lexicon ω:L:nature α:S:lexicon ε:S:nature οι:L:nature αι:L:nature αι:L:nature α:S:lexicon ε:S:nature ο:L:position ο:L:line_final,"εἴπατε δ’, ὡς τὰ πρῶτα θεοὶ καὶ γαῖα γένοντο"
Theogony,109,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,αι:L:nature ο:S:nature α:S:lexicon οι:L:nature αι:L:nature ο:L:position ο:S:nature α:S:unknown ει:L:nature ι:S:unknown ο:S:nature οι:L:nature+position α:S:lexicon ι:S:lexicon υι:L:nature ω:L:line_final,"καὶ ποταμοὶ καὶ πόντος ἀπείριτος, οἴδματι θυίων,"
Theogony,110,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,0,correption,α:L:paroxytone_short_ultima α:S:lexicon ε:S:nature α:L:position ε:S:nature ο:S:nature ω:L:nature+position α:S:lexicon αι:S:nature ου:L:nature α:S:lexicon ο:S:nature ευ:L:nature υ:S:lexicon υ:S:lexicon ε:L:position ε:L:line_final,ἄστρα τε λαμπετόωντα καὶ οὐρανὸς εὐρὺς ὕπερθεν
Theogony,111,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,0,,οι:L:nature ε:L:position ω:L:nature ε:S:nature ε:S:nature ο:L:position ο:S:nature ε:S:nature οι:L:nature ω:L:nature η:L:nature ε:S:nature ε:S:nature α:L:lexicon ω:L:line_final,"οἵ τ’ ἐκ τῶν ἐγένοντο θεοί, δωτῆρες ἐάων"
Theogony,112,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.5,1,1,correption,ω:L:nature+position α:S:lexicon ε:S:nature ο:L:position α:L:lexicon α:L:position ο:S:nature αι:S:nature ω:L:nature+position ι:L:lexicon α:L:position ι:S:unknown ε:S:nature ο:L:position ο:L:line_final,ὥς τ’ ἄφενος δάσσαντο καὶ ὡς τιμὰς διέλοντο
Theogony,113,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,0,correption,η:L:nature ε:S:nature αι:S:nature ω:L:nature+position α:L:lexicon ω:L:nature α:S:lexicon ο:S:nature υ:L:position υ:S:lexicon ο:S:nature ε:L:position ο:S:nature ο:S:nature υ:L:position ο:L:line_final,ἠδὲ καὶ ὡς τὰ πρῶτα πολύπτυχον ἔσχον Ὄλυμπον.
Theogony,114,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,2.0,1,0,correption,αυ:L:nature α:S:lexicon οι:S:nature ε:L:position ε:S:nature ε:S:nature ου:L:nature αι:S:nature ο:S:nature υ:L:position ι:S:lexicon α:S:lexicon ω:L:nature α:S:lexicon ε:S:nature ου:L:nature αι:L:line_final,"ταῦτά μοι ἔσπετε Μοῦσαι, Ὀλύμπια δώματ’ ἔχουσαι"
Theogony,115,True,LLLLLSSLLLSSLL,LLLLLSSLLLSSLL,0.0,1,1,,ε:L:position α:L:position η:L:nature+position αι:L:nature ει:L:nature α:S:unknown ο:S:nature ι:L:lexicon ω:L:nature ο:L:position ε:S:nature ε:S:nature αυ:L:nature ω:L:line_final,"ἐξ ἀρχῆς, καὶ εἴπαθ’, ὅ τι πρῶτον γένετ’ αὐτῶν."
Theogony,116,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,η:L:nature οι:L:nature ε:L:position ω:L:nature ι:L:position α:S:lexicon α:S:lexicon ο:L:position ε:S:nature ε:S:nature αυ:L:nature α:S:lexicon ε:S:nature ει:L:nature α:L:lexicon,"ἦ τοι μὲν πρώτιστα Χάος γένετ’, αὐτὰρ ἔπειτα"
Theogony,117,True,LLLLLLLSSLSSLL,LLLLLLLSSLSSLL,0.0,1,0,,αι:L:nature ευ:L:nature υ:L:position ε:L:position ο:L:position α:L:lexicon ω:L:nature ε:S:nature ο:S:nature α:L:position α:S:lexicon ε:S:nature αι:L:nature ει:L:line_final,"Γαῖ’ εὐρύστερνος, πάντων ἕδος ἀσφαλὲς αἰεὶ"
Theogony,118,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,0,correption,α:L:lexicon α:S:lexicon α:S:lexicon ω:L:nature οι:S:nature ε:S:nature ου:L:nature ι:S:lexicon α:S:lexicon η:L:nature ι:S:lexicon ο:S:nature ε:L:position ο:S:nature ο:S:nature υ:L:position ου:L:line_final,"ἀθανάτων, οἳ ἔχουσι κάρη νιφόεντος Ὀλύμπου,"
Theogony,119,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,α:L:position α:S:lexicon α:S:lexicon η:L:nature ε:S:nature ο:S:nature ε:L:position α:S:lexicon υ:S:lexicon ω:L:nature+position ο:S:nature ο:S:nature ευ:L:nature υ:S:lexicon ο:S:nature ει:L:nature η:L:line_final,"Τάρταρά τ’ ἠερόεντα μυχῷ χθονὸς εὐρυοδείης,"
Theogony,120,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,η:L:nature ε:S:nature ο:S:nature ο:L:position α:L:lexicon ι:L:lexicon ο:S:nature ε:S:nature α:L:lexicon α:S:lexicon α:S:lexicon οι:L:nature ι:S:lexicon ε:S:nature οι:L:nature ι:L:lexicon,"ἠδ’ Ἔρος, ὃς κάλλιστος ἐν ἀθανάτοισι θεοῖσι,"
Theogony,121,True,LSSLLLSSLLLLLL,LSSLLLSSLLLLLL,1.5,1,2,,υ:L:unknown ι:S:unknown ε:S:nature η:L:nature+position α:L:lexicon ω:L:nature+position ε:S:nature ε:S:nature ω:L:nature+position α:L:lexicon ω:L:nature+position α:L:position ω:L:nature ω:L:line_final,"λυσιμελής, πάντων δὲ θεῶν πάντων τ’ ἀνθρώπων"
Theogony,122,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,3.0,1,0,correption,α:L:position α:S:lexicon αι:S:nature ε:L:position η:L:nature ε:L:position ι:S:lexicon ο:S:nature ο:L:position αι:S:nature ε:S:nature ι:L:position ο:S:nature α:S:lexicon ου:L:nature η:L:line_final,δάμναται ἐν στήθεσσι νόον καὶ ἐπίφρονα βουλήν.
Theogony,123,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ε:L:position α:S:unknown ε:S:nature ο:L:position ε:S:nature ε:S:nature ο:L:position ε:S:nature ε:S:nature αι:L:nature α:S:lexicon ε:S:nature υ:L:position ε:S:nature ε:S:nature ο:L:position ο:L:line_final,ἐκ Χάεος δ’ Ἔρεβός τε μέλαινά τε Νὺξ ἐγένοντο·
Theogony,124,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,2.0,1,0,correption,υ:L:position ο:L:position αυ:L:nature αι:L:nature η:L:nature+position ε:S:nature αι:S:nature η:L:nature ε:S:nature η:S:nature ε:L:position ε:S:nature ε:S:nature ο:L:position ο:L:line_final,"Νυκτὸς δ’ αὖτ’ Αἰθήρ τε καὶ Ἡμέρη ἐξεγένοντο,"
