word,nucleus,length
δεινοῖσιν,2,S
δεινότατός,2,S
δεινὰ,1,S
δεινὰς,1,L
δεισήνορά,3,S
δεκάδας,1,S
δεκάδες,1,S
δεκάκις,1,S
δεκάτη,1,S
δεκάτους,1,S
δεκάτῃ,1,S
δεκάτῳ,1,S
δεκάχιλοι,1,S
δεκάχιλοι,2,L
δελφῖνος,1,L
δεξάμενοι,1,S
δεξάμενος,1,S
δεξί’,1,L
δεξαμένη,1,S
δεξαμένῳ,1,S
δεξιά,1,S
δεξιά,2,S
δεξιάδην,1,S
δεξιάδην,2,S
δεξιαί,1,S
δεξιαὶ,1,S
δεξιτερήν,1,S
δεξιτεροῖο,1,S
δεξιτερόν,1,S
δεξιτερὴν,1,S
δεξιτερὸν,1,S
δεξιτερῆς,1,S
δεξιτερῆφι,1,S
δεξιτερῇ,1,S
δεξιόν,1,S
δεξιόφιν,1,S
δεξιὸν,1,S
δεξιὸς,1,S
δεξιῇ,1,S
δεπάεσσι,1,S
δεπάεσσιν,1,S
δεπάων,1,S
δευκαλίδαο,1,S
δευκαλίδαο,2,S
δευκαλίδαο,3,L
δευκαλίδη,1,S
δευκαλίδη,2,S
δευκαλίων,1,S
δευκαλίων,2,S
δευκαλίωνα,1,S
δευκαλίωνα,2,S
δευκαλίωνα,4,S
δευοίατο,2,S
δεύτατος,1,S
δεῖμα,1,S
δηΐου,1,S
δηΐοχον,1,S
δηΐπυρον,1,S
δηΐπυρον,2,S
δηΐπυρόν,1,S
δηΐπυρόν,2,S
δηΐφοβον,1,S
δηΐφοβος,1,S
δηΐφοβόν,1,S
δηΐφοβός,1,S
δηΐφοβ’,1,S
δηΐῳ,1,S
δηίοισι,3,S
δηίοισιν,3,S
δηθά,1,S
δηθύνοντ’,1,L
δηθύνων,1,L
δηθὰ,1,S
δηριάασθαι,1,S
δηριάασθαι,2,S
δηριάασθον,1,S
δηριάασθον,2,S
δηριαάσθων,1,S
δηριαάσθων,2,S
δησάμενος,1,S
δηϊκόωντα,1,S
δηϊοπίτην,1,S
δηϊοπίτην,3,L
δηϊοτῆτα,1,S
δηϊοτῆτι,1,S
δηϊοτῆτος,1,S
δηϊπύλῳ,1,S
δηϊπύλῳ,2,S
δηϊφόβοιο,1,S
δηϊφόβῳ,1,S
δηϊόων,1,S
δηϊόωντες,1,S
δηϊόωντο,1,S
διά,0,S
διά,1,S
διάκτορος,0,S
διάμησε,0,S
διάμησε,1,S
διάνδιχα,0,S
διάνδιχα,2,S
διάνδιχα,3,S
διέεργον,0,S
διέκριθεν,0,S
διέκριθεν,2,S
διέκριναν,0,S
διέκριναν,2,L
διέλθοιεν,0,S
διέπουσ’,0,S
διέπρησσον,0,S
διέπτατο,0,S
διέπτατο,2,S
διέρχεται,0,S
διέσσυτο,0,S
διέσσυτο,2,S
διέσταμεν,0,S
διέσταμεν,2,S
διέστησαν,0,S
διέσχε,0,S
διέτμαγεν,0,S
διέτμαγεν,2,S
διέτρεσαν,0,S
διέτρεσαν,3,S
διέφθορας,0,S
διέφθορας,3,S
διέχευαν,0,S
διέχευαν,3,S
διήλασε,0,S
διήλασε,2,S
διήλασεν,0,S
διήλασεν,2,S
διί,0,S
διί,1,S
διίκεο,0,S
διίκεο,1,L
διίξομαι,0,S
διίστατο,0,S
διίστατο,2,S
διαίνετο,0,S
διαβάς,0,S
διαβάς,1,S
διαβάς,2,L
διαβαινέμεν,0,S
διαβαινέμεν,1,S
διαγιγνώσκοντες,0,S
διαγιγνώσκοντες,1,S
διαγιγνώσκω,0,S
διαγιγνώσκω,1,S
διαγνῶναι,0,S
διαδράκοι,0,S
διαδράκοι,2,S
διαείδεται,0,S
διαείδεται,1,S
διαείσεται,0,S
διαείσεται,1,S
διακέρσαι,0,S
διακέρσαι,1,S
διακλάσσας,0,S
διακλάσσας,3,L
διακοσμηθεῖμεν,0,S
διακοσμηθεῖμεν,1,S
διακρίνωσιν,0,S
διακρίνωσιν,2,L
διακρίνωσιν,4,S
διακρίνῃ,0,S
διακρίνῃ,2,L
διακριδὸν,0,S
διακριδὸν,2,S
διακρινέει,0,S
διακρινέει,2,S
διακρινθέντας,0,S
διακρινθέντας,4,S
διακρινθέντε,0,S
διακρινθήμεναι,0,S
διακρινθεῖτε,0,S
διακτόρῳ,0,S
διαμετρητῷ,0,S
διαμετρητῷ,1,S
διαμπερές,0,S
διαμπερὲς,0,S
διαπέρσαι,0,S
διαπέρσαι,1,S
διαπέρσομεν,0,S
διαπέρσομεν,1,S
διαπλήσσοντες,0,S
διαπορθήσας,0,S
διαπορθήσας,1,S
διαπρήσσουσα,0,S
διαπρήσσουσα,4,S
διαπραθέειν,0,S
διαπραθέειν,2,S
διαπρύσιον,0,S
διαπρύσιον,2,S
διαπρύσιον,3,S
διαπρὸ,0,S
διαρπάζουσιν,0,S
διαρπάζουσιν,4,S
διαρραίσει,0,S
διαρραίσεσθαι,0,S
διαρραῖσαι,0,S
διασκιδνᾶσιν,0,S
διασκιδνᾶσιν,3,L
διασκιδνᾶσιν,4,S
διασκοπιᾶσθαι,0,S
διασκοπιᾶσθαι,3,S
διαστάντες,0,S
διαστήτην,0,S
διατμήξας,0,S
διατρίβειν,0,S
διατρίβειν,2,L
διατρίψας,0,S
διατρίψας,3,L
διατρυφὲν,0,S
διατρυφὲν,2,S
διαφθέρσει,0,S
διδασκέμεν,0,S
διδασκέμεναι,0,S
διδασκόμενος,0,S
διδούς,0,S
διδοῖ,0,S
διδοῖς,0,S
διδοῖσθα,0,S
διδοῦναι,0,S
διδοῦσιν,0,S
διδοῦσιν,2,S
διδυμάονε,0,S
διδυμάονε,1,S
διδυμάονε,2,L
διδυμάοσιν,0,S
διδυμάοσιν,1,S
διδυμάοσιν,2,L
διδυμάοσιν,4,S
διείπομεν,0,S
διείρεο,0,S
διεκόσμεον,0,S
διελέξατο,0,S
διελέξατο,3,S
διελεύσεσθαι,0,S
διελθέμεν,0,S
διεμέτρεον,0,S
διεξίμεναι,0,S
διεξίμεναι,2,S
διεξερέεσθε,0,S
διεπέφραδε,0,S
διεπέφραδε,3,S
διεπράθομέν,0,S
διεπράθομέν,2,S
διερχόμενος,0,S
διεσχίσθη,0,S
διεφαίνετο,0,S
διηκοσίων,0,S
διηκοσίων,3,S
διηκόσιοι,0,S
διηκόσιοι,3,S
διηνεκέεσσι,0,S
διηνεκέεσσι,5,S
διηνεκέεσσ’,0,S
διηνεκέσιν,0,S
διιπετέος,0,S
διιπετέος,1,L
δικάσσατε,0,S
δικάσσατε,2,S
δικάσω,0,S
δικάσω,1,S
δικαζέμεν,0,S
δικαζέτω,0,S
δικαιοτάτων,0,S
δικαιοτάτων,3,S
δικαιότατος,0,S
δικαιότατος,3,S
δικαιότερος,0,S
δικασπόλοι,0,S
δικλίδας,1,S
δικλίδας,2,S
δινήεις,0,L
δινήεντα,0,L
δινήεντα,3,S
δινήεντι,0,L
δινήεντος,0,L
δινήσας,0,L
δινείσθην,0,L
δινεύεσκ’,0,L
δινεύοι,0,L
δινεύοντες,0,L
δινεύουσαν,0,L
δινεύουσαν,3,S
δινηθήτην,0,L
δινωτοῖσι,0,L
δινωτοῖσι,3,S
δινωτὴν,0,L
διογενής,0,L
διογενὲς,0,L
διογενὴς,0,L
διοκλῆα,0,S
διοκλῆα,3,L
διοκλῆος,0,S
διομήδεα,0,S
διομήδεα,4,S
διομήδεος,0,S
διομήδεϊ,0,S
διομήδεϊ,4,S
διομήδε’,0,S
διομήδη,0,S
διομήδης,0,S
διοπτεύσων,0,S
διοπτῆρα,0,S
διοτρεφέες,0,S
διοτρεφέεσσι,0,S
διοτρεφέεσσι,5,S
διοτρεφέος,0,S
διοτρεφές,0,S
διοτρεφέων,0,S
διοτρεφὲς,0,S
διφῶν,0,L
διχθάδι’,1,S
διχθάδι’,2,S
διχθαδίας,1,S
διχθαδίας,2,S
διχθὰ,1,S
διωκέμεν,0,S
διωκόμενον,0,S
διωνύσοιο,0,S
διωνύσοιο,2,L
διόθεν,0,S
διόμηδες,0,S
διός,0,S
διώκει,0,S
διώκειν,0,S
διώκεις,0,S
διώκετο,0,S
διώκετον,0,S
διώκοι,0,S
διώκων,0,S
διώνη,0,S
διώνης,0,S
διώνυσον,0,S
διώνυσον,2,L
διώνυσος,0,S
διώνυσος,2,L
διώρεα,0,L
διώρεα,3,S
διώρεος,0,L
διώρης,0,L
διὰ,0,S
διὰ,1,S
διὲκ,0,S
διὶ,0,S
διὶ,1,S
διὸς,0,S
διῆλθε,0,S
διῒ,0,S
διῒ,1,L
διῶσεν,0,S
δι’,0,S
δμήτειρα,2,S
δμηθέντα,2,S
δμωῇσι,2,S
δμῳῇσι,2,S
δμῳῇσιν,2,S
δοάσσατο,2,S
δοιοῖσι,2,S
δοιοῖσιν,2,S
δοιὰ,1,S
δοκέουσι,3,S
δολίχ’,1,S
δολιχεγχέας,1,S
δολιχεγχέας,4,S
δολιχόν,1,S
δολιχόσκιον,1,S
δολιχόσκιον,3,S
δολιχὸν,1,S
δολομῆτα,3,S
δολοπίονος,2,L
δολοφρονέουσα,5,S
δολοφροσύνην,3,S
δολοφροσύνῃς,3,S
δολόπεσσιν,3,S
δονακῆα,1,S
δουλίχιον,1,S
δουλίχιον,2,S
δουλιχίοιο,1,S
δουλιχίοιο,2,S
δουλιχοδείρων,1,S
δουρί,1,S
δουρικλυτός,2,S
δουρικλυτὸς,2,S
δουρὶ,1,S
δούλιον,1,S
δούρασιν,1,S
δούρασιν,2,S
δούρατά,1,S
δούρατά,2,S
δούρατα,1,S
δούρατα,2,S
δούρατι,1,S
δούρατι,2,S
δούρατος,1,S
δούρατ’,1,S
δούρεσσι,2,S
δοῦρα,1,S
δράγματα,1,S
δράγματα,2,S
δράκοντα,0,S
δράκοντα,2,S
δράκοντες,0,S
δράκων,0,S
δρακίος,0,S
δρακίος,1,S
δραμέτην,0,S
δρατὰ,0,S
δρατὰ,1,S
δρεπάνας,1,S
δρεπάνας,2,L
δριμεῖα,0,L
δριμεῖα,2,S
δριμύ,0,L
δριμύ,1,S
δριμὺς,0,L
δρυμὰ,0,S
δρυμὰ,1,S
δρυσὶν,0,S
δρυσὶν,1,S
δρυτόμος,0,S
δρυτόμων,0,S
δρυὸς,0,S
δρυῒ,0,S
δρυῒ,1,S
δρύαντά,0,S
δρύαντά,2,S
δρύαντος,0,S
δρύες,0,S
δρύοπ’,0,S
δρῦς,0,L
δυνάμει,0,S
δυνάμει,1,S
δυνάμεσθα,0,S
δυνάμεσθα,1,S
δυνάμεσθα,3,S
δυνάμην,0,S
δυνάμην,1,S
δυνάσθη,0,S
δυνήσατο,0,S
δυνήσατο,2,S
δυνήσεαι,0,S
δυνήσεται,0,S
δυνήσομαι,0,S
δυναίμην,0,S
δυναμένη,0,L
δυναμένη,1,S
δυοκαίδεκα,0,S
δυοκαίδεκα,4,S
δυσάμμορε,0,S
δυσάμμοροι,0,S
δυσάμμορος,0,S
δυσαέος,0,S
δυσαέος,1,L
δυσαίατ’,0,L
δυσαίατ’,2,S
δυσαριστοτόκεια,0,S
δυσαριστοτόκεια,1,S
δυσηλεγέος,0,S
δυσηχέος,0,S
δυσκελάδου,2,S
δυσκλέα,2,S
δυσμενέεσσι,4,S
δυσμενέεσσιν,4,S
δυστήνοισι,3,S
δυσωρήσωνται,0,S
δυσώνυμοι,0,S
δυσώνυμοι,2,S
δυσώνυμος,0,S
δυσώνυμος,2,S
δυωδεκάβοιον,0,S
δυωδεκάβοιον,3,S
δυωδεκάτη,0,S
δυωδεκάτη,3,S
δυωδεκάτῃ,0,S
δυωδεκάτῃ,3,S
δυωκαιεικοσίμετρον,0,S
δυωκαιεικοσίμετρον,5,S
δυωκαιεικοσίπηχυ,0,S
δυωκαιεικοσίπηχυ,5,S
δυώδεκα,0,S
δυώδεκα,3,S
δυώδεκ’,0,S
δωδεκάτη,2,S
δωδεκάτῃ,2,S
δωτίνῃσι,1,L
δωτίνῃσι,3,S
δόλοισι,2,S
δόμοισιν,2,S
δόνακας,1,S
δόρπά,1,S
δόρπα,1,S
δόρυ,1,S
δόσαν,1,S
δόσις,1,S
δόχμιά,1,S
δόχμιά,2,S
δύεται,0,S
δύμαντος,0,S
δύμεναι,0,L
δύναμίς,0,S
δύναμίς,1,S
δύναμαι,0,S
δύναμαι,1,S
δύναμιν,0,S
δύναμιν,1,S
δύναμ’,0,S
δύναμ’,1,S
δύνανται,0,S
δύναντο,0,S
δύνασαί,0,S
δύνασαί,1,S
δύνασαι,0,S
δύνασαι,1,S
δύναταί,0,S
δύναταί,1,S
δύναται,0,S
δύναται,1,S
δύνατο,0,S
δύνατο,1,S
δύνατ’,0,S
δύνατ’,1,S
δύνει,0,L
δύνεις,0,L
δύνηαι,0,S
δύντα,1,S
δύο,0,S
δύοντο,0,S
δύσαντο,0,L
δύσεαι,0,L
δύσεθ’,0,L
δύσεο,0,L
δύσετο,0,L
δύσετ’,0,L
δύσονται,0,L
δύσπαρι,1,S
δύσπαρι,2,S
δύσω,0,L
δύτω,0,L
δύω,0,S
δύων,0,S
δύῃ,0,L
δύῃς,0,L
δύ’,0,S
δώδεκα,2,S
δώμαθ’,1,S
δώμασιν,1,S
δώμασιν,2,S
δώμασ’,1,S
δώματα,1,S
δώματα,2,S
δώματος,1,S
δώματ’,1,S
δώριον,1,S
δώροισι,2,S
δώσουσι,2,S
δώωσιν,2,S
δώῃσιν,2,S
δὴἀντίβιον,2,S
δὴἀντίβιον,3,S
δὴἀντιμάχοιο,2,S
δὴἀντιμάχοιο,3,S
δὴἀφνειότατος,4,S
δᾶερ,0,L
δῃώσας,2,L
δῃώσωσιν,3,S
δῆριν,1,S
δῆσαν,1,S
δῖα,0,L
δῖα,1,S
δῖαν,0,L
δῖαν,1,S
δῖε,0,L
δῖοί,0,L
δῖοι,0,L
δῖον,0,L
δῖος,0,L
δῖός,0,L
δῖ’,0,L
δῦ,0,L
δῦθι,0,L
δῦναι,0,L
δῦνε,0,L
δῦνον,0,L
δῦν’,0,L
δῦσαι,0,L
δῦτε,0,L
δῶκα,1,S
δῶμα,1,S
δῶρα,1,S
δῶσιν,1,S
δῷσι,1,S
δ’αἰακίδαο,1,S
δ’αἰακίδαο,2,S
δ’αἰακίδαο,3,L
δ’αἰακίδης,1,S
δ’αἰακίδης,2,S
δ’αἰγίδα,1,S
δ’αἰγίδα,2,S
δ’αἰγίδι,1,S
δ’αἰγίδι,2,S
δ’αἰγανέης,1,S
δ’αἰνείαο,2,L
δ’αἰπὰ,1,S
δ’αἰπὺν,1,S
δ’αἰπὺς,1,S
δ’αἰχμάσσουσι,3,S
δ’αἰχμητά,2,L
δ’αἱματόεντα,1,S
δ’αἱματόεντα,4,S
δ’αἱματόεσσα,1,S
δ’αἱματόεσσα,4,S
δ’αἴαντα,2,S
δ’αἴας,1,L
δ’αἴθοπα,2,S
δ’αἴθωνα,2,S
δ’αἴθωνι,2,S
δ’αἴνυτο,1,S
δ’αἴσιμον,1,S
δ’αἴσυλα,1,S
δ’αἴσυλα,2,S
δ’αἵματι,1,S
δ’αἵματι,2,S
δ’αἶψα,1,S
δ’αἷμα,1,S
δ’αὐτίκ’,1,S
δ’αὐτομέδοντα,4,S
δ’αὐτοσχεδὰ,3,S
δ’αὐτοῖσι,2,S
δ’αὐτόθι,2,S
δ’αὐτῇσι,2,S
δ’αὐχένα,2,S
δ’αὖθι,1,S
δ’αὖτις,1,S
δ’εἰλίποδας,1,S
δ’εἰλίποδας,3,L
δ’εἰνὶ,1,S
δ’εἰσάμενος,1,S
δ’εἰσαφίκανε,1,S
δ’εἰσαφίκανε,2,S
δ’εἰσαφίκανε,3,L
δ’εἰσελάσαντες,2,S
δ’εἴνατος,1,S
δ’εἴνατός,1,S
δ’εἴσιδεν,1,S
δ’εἷσαν,1,S
δ’εὐαιμονίδης,3,S
δ’εὐνὰς,1,L
δ’εὐξάμενος,1,S
δ’εὐρυμέδων,1,S
δ’εὐρυτέρη,1,S
δ’εὐρύαλος,1,S
δ’εὐρύαλος,2,S
δ’εὐρύοπα,1,S
δ’εὔβοιαν,2,S
δ’οἰμώξας,2,L
δ’οἰωνοῖσι,3,S
δ’οἴκαδ’,1,S
δ’οἴσουσι,2,S
δ’οὐκέτι,2,S
δ’οὐρίαχος,1,S
δ’οὐρίαχος,2,S
δ’οὐρανόν,1,S
δ’οὐρανὸν,1,S
δ’οὔασι,1,S
δ’οὔασι,2,S
δ’οὔρεα,2,S
δ’οὔτασεν,1,S
δ’υἱάσιν,1,S
δ’υἱάσιν,2,S
δ’ἀΐδης,0,S
δ’ἀΐδης,1,S
δ’ἀΐξαντε,0,L
δ’ἀΐξασα,0,L
δ’ἀΐξασα,2,L
δ’ἀΐξασα,3,S
δ’ἀΐξασκε,0,L
δ’ἀέκητι,0,S
δ’ἀέκητι,3,S
δ’ἀέκοντε,0,S
δ’ἀέκουσ’,0,S
δ’ἀέλλη,0,S
δ’ἀγέλην,0,S
δ’ἀγέροντο,0,S
δ’ἀγήνορος,0,S
δ’ἀγήνωρ,0,S
δ’ἀγαθοῦ,0,S
δ’ἀγαθοῦ,1,S
δ’ἀγαμέμνων,0,S
δ’ἀγαμέμνων,1,S
δ’ἀγανοῖς,0,S
δ’ἀγανοῖς,1,S
δ’ἀγγελέουσα,4,S
δ’ἀγγελέουσι,4,S
δ’ἀγγελίην,2,S
δ’ἀγκὰς,1,S
δ’ἀγλαΐηφι,1,S
δ’ἀγλαΐηφι,2,S
δ’ἀγλαΐηφι,4,S
δ’ἀγλαὰ,1,S
δ’ἀγλαὰ,2,S
δ’ἀγλαὸν,1,S
δ’ἀγορή,0,S
δ’ἀγορεύεις,0,S
δ’ἀγορὰς,0,S
δ’ἀγορὰς,2,L
δ’ἀγορὴ,0,S
δ’ἀγορὴν,0,S
δ’ἀγυιάς,0,S
δ’ἀγχιστῖνοι,2,L
δ’ἀγόρευ’,0,S
δ’ἀγών,0,S
δ’ἀθήνη,0,S
δ’ἀθήνῃ,0,S
δ’ἀθανάτοισι,0,L
δ’ἀθανάτοισι,1,S
δ’ἀθανάτοισι,2,S
δ’ἀθανάτοισι,4,S
δ’ἀθηναίην,0,S
δ’ἀθηναίῃ,0,S
δ’ἀθηναῖοι,0,S
δ’ἀθρόα,2,S
δ’ἀκάμαντα,0,S
δ’ἀκάμαντα,1,S
δ’ἀκάμαντα,3,S
δ’ἀκάμαντος,0,S
δ’ἀκάμαντος,1,S
δ’ἀκάμας,0,S
δ’ἀκάμας,1,S
δ’ἀκάμας,2,L
δ’ἀκέων,0,S
δ’ἀκαχήατο,0,S
δ’ἀκαχήατο,1,S
δ’ἀκαχήατο,3,S
δ’ἀλάπαζε,0,S
δ’ἀλάπαζε,1,S
δ’ἀλέασθαι,0,S
δ’ἀλέεινε,0,S
δ’ἀλέξανδρος,0,S
δ’ἀλίαστον,0,S
δ’ἀλίαστον,1,S
δ’ἀλίαστος,0,S
δ’ἀλίαστος,1,S
δ’ἀλίτηται,0,S
δ’ἀλίτηται,1,S
δ’ἀλίτωμαι,0,S
δ’ἀλίτωμαι,1,S
δ’ἀλαλητῷ,0,S
δ’ἀλαλητῷ,1,S
δ’ἀλαστορίδην,0,S
δ’ἀλαστορίδην,3,S
δ’ἀλεγεινοὶ,0,S
δ’ἀλευάμενος,0,S
δ’ἀλευάμενος,2,S
δ’ἀλεώμεθα,0,S
δ’ἀλεώμεθα,4,S
δ’ἀλκιμέδοντα,1,S
δ’ἀλκιμέδοντα,4,S
δ’ἀλκιμέδων,1,S
δ’ἀλλήλοισι,3,S
δ’ἀλλοδαπῷ,2,S
δ’ἀλλοφρονέοντα,5,S
δ’ἀλφίτου,1,S
δ’ἀλόχους,0,S
δ’ἀλύουσ’,0,S
δ’ἀλύουσ’,1,S
δ’ἀμέγαρτον,0,S
δ’ἀμήχανος,0,S
δ’ἀμήχανος,2,S
δ’ἀμήχανός,0,S
δ’ἀμήχανός,2,S
δ’ἀμαλλοδετῆρες,0,S
δ’ἀμαρυγκεΐδης,0,S
δ’ἀμαρυγκεΐδης,1,S
δ’ἀμαρυγκεΐδης,4,S
δ’ἀμβροσίην,2,S
δ’ἀμβρόσιον,2,S
δ’ἀμβρόσιος,2,S
δ’ἀμείβετο,0,S
δ’ἀμφέσταν,2,S
δ’ἀμφίθετον,1,S
δ’ἀμφίμαχον,1,S
δ’ἀμφίμαχον,2,S
δ’ἀμφίπολοι,1,S
δ’ἀμφίπολος,1,S
δ’ἀμφίσταθ’,2,S
δ’ἀμφεποτᾶτο,3,L
δ’ἀμφιλύκη,1,L
δ’ἀμφιλύκη,2,L
δ’ἀμφιπεριστρώφα,1,S
δ’ἀμφιπεριστρώφα,5,L
δ’ἀμφιπόλοισιν,1,S
δ’ἀμφιπόλοισιν,4,S
δ’ἀμφοτέροισιν,4,S
δ’ἀμφὶ,1,S
δ’ἀμφὶς,1,S
δ’ἀμύμονα,0,S
δ’ἀμύμονα,1,L
δ’ἀμύμονα,3,S
δ’ἀμύνων,0,S
δ’ἀμύνων,1,L
δ’ἀνάειρε,0,S
δ’ἀνάειρε,1,S
δ’ἀνάσσειν,0,S
δ’ἀνάσσεις,0,S
δ’ἀνέβη,0,S
δ’ἀνέβραχε,0,S
δ’ἀνέβραχε,2,S
δ’ἀνέδραμεν,0,S
δ’ἀνέδραμεν,2,S
δ’ἀνέδυ,0,S
δ’ἀνέδυ,2,L
δ’ἀνέμοισιν,0,S
δ’ἀνέμοισιν,3,S
δ’ἀνέμους,0,S
δ’ἀνένευε,0,S
δ’ἀνένευσε,0,S
δ’ἀνέπαλτο,0,S
δ’ἀνέρες,0,L
δ’ἀνέσαντες,0,S
δ’ἀνέστη,0,S
δ’ἀνέσχετο,0,S
δ’ἀνήρ,0,L
δ’ἀνίπτοισιν,0,S
δ’ἀνίστη,0,S
δ’ἀναίνεται,0,S
δ’ἀναίνετο,0,S
δ’ἀναβὰς,0,S
δ’ἀναβὰς,1,S
δ’ἀναβὰς,2,L
δ’ἀναθρῴσκων,0,S
δ’ἀνακυμβαλίαζον,0,S
δ’ἀνακυμβαλίαζον,1,S
δ’ἀνακυμβαλίαζον,3,S
δ’ἀνακυμβαλίαζον,4,S
δ’ἀναμαιμάει,0,S
δ’ἀναμαιμάει,1,S
δ’ἀναμαιμάει,3,L
δ’ἀναοίγεσκον,0,S
δ’ἀναοίγεσκον,1,S
δ’ἀναστὰς,0,S
δ’ἀνασχομένω,0,S
δ’ἀναχαζομένοιο,0,S
δ’ἀναχαζομένοιο,1,S
δ’ἀναχασσαμένη,0,S
δ’ἀναχασσαμένη,1,S
δ’ἀναχασσαμένη,3,S
δ’ἀναχωρήσας,0,S
δ’ἀναχωρήσας,1,S
